scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1524,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,19,4,25400,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,8,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||detour|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1525,26,"Victory - Boss Defeated","boss.victory",9,0,9,18,4,24900,true,true,2100.0,25,0,1,121.47,9,0,3200,"",0,0,0,0,0,0,0.962,6.92,7,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||crossing_pass|||||||||detour|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1526,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,19,4,24900,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,5,0,1,0,0,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1527,25,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,9,19,4,24900,true,false,2100.0,24,1,0,121.47,9,0,3200,"doe_eliminated",1,0,0,0,0,0,1.000,7.20,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1528,26,"Victory - Boss Defeated","boss.victory",9,0,10,17,4,24400,true,true,2100.0,26,0,0,116.80,9,0,3200,"",0,0,0,0,1,0,1.000,6.92,8,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1529,25,"Victory - Boss Defeated","boss.victory",8,1,9,18,4,25400,true,true,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,1,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass||||repair|||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1530,25,"Victory - Boss Defeated","boss.victory",8,0,10,19,4,25900,true,true,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,1,0,1.000,6.40,8,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass||||||||camp|crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1531,25,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,9,20,4,23700,true,false,2100.0,25,0,0,121.47,9,0,3200,"",0,0,0,0,0,0,1.000,7.20,7,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1532,25,"Victory - Boss Defeated","boss.victory",10,0,10,18,4,26200,true,true,2100.0,25,0,0,121.47,10,0,3200,"",0,0,0,0,0,0,1.000,8.00,8,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1533,25,"Victory - Boss Defeated","boss.victory",7,0,9,17,4,25500,true,true,2100.0,24,1,0,121.47,7,0,3200,"",0,0,0,0,0,0,1.000,5.60,5,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass||||||crossing_pass||||||||detour|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1534,25,"Victory - Boss Defeated","boss.victory",8,0,10,19,4,25900,true,true,2100.0,25,0,0,121.47,8,0,3200,"",0,8,0,0,0,0,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1535,25,"Victory - Boss Defeated","boss.victory",7,0,10,20,4,25200,true,true,2100.0,25,0,0,121.47,7,0,3200,"",0,0,0,0,0,0,1.000,5.60,6,true,3,0,3,1,2,0,0.000,0.333,"|||||crossing_pass||||||detour|||||||||detour||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ABBOTT03",1536,26,"Victory - Boss Defeated","boss.victory",9,1,9,18,4,26700,true,true,2100.0,25,0,1,121.47,9,0,3200,"",0,0,0,0,0,1,0.962,6.92,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass||||repair|||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ABSCAM03",1537,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,17,4,24400,true,false,2100.0,25,1,0,116.80,8,0,3200,"",0,0,0,0,0,0,1.000,6.15,7,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass||||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AILEEN03",1538,25,"Victory - Boss Defeated","boss.victory",8,0,9,19,4,26200,true,true,2100.0,25,0,0,121.47,8,0,3200,"travel_ban_lite",1,0,0,0,0,0,1.000,6.40,6,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AILES03",1539,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,19,4,24200,true,false,2100.0,25,0,1,121.47,9,0,3200,"",0,5,0,0,0,0,0.962,6.92,8,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||crossing_pass|||||||||detour|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ALEXJON03",1540,25,"Victory - Boss Defeated","boss.victory",7,0,10,18,4,24900,true,true,2100.0,25,0,0,121.47,7,0,3200,"",0,0,0,0,0,0,1.000,5.60,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ALITO03",1541,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,9,20,3,24800,true,false,2100.0,24,1,1,121.47,9,0,3200,"",0,1,0,0,0,0,0.962,6.92,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AMNESTY03",1542,25,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,20,4,24900,true,false,2100.0,25,0,0,121.47,9,0,3200,"",0,0,0,0,0,0,1.000,7.20,8,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass||||||crossing_pass|||||||||detour||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AMYBAR03",1543,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,9,17,4,22400,true,false,2100.0,25,0,1,121.47,8,2900,3200,"",0,0,0,0,0,1,0.962,6.15,6,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||repair||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ANTIFA03",1544,25,"Boss Vote Failed - Game Over","boss_vote_failed",7,0,10,18,4,25400,true,false,2100.0,25,0,0,121.47,7,0,3200,"",0,0,0,0,0,0,1.000,5.60,6,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ANTIVAX03",1545,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,18,3,24800,true,false,2100.0,25,0,1,121.47,8,0,3200,"",0,5,0,0,0,0,0.962,6.15,8,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AOC03",1546,27,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,9,18,4,24300,true,false,2100.0,25,1,1,116.80,9,0,3200,"",0,1,0,0,1,0,0.963,6.67,7,true,3,0,3,2,1,0,0.000,0.667,"||||||detour||camp||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ASYLUM03",1547,25,"Victory - Boss Defeated","boss.victory",8,0,10,19,4,24800,true,true,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,8,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AUDITAZ03",1548,25,"Victory - Boss Defeated","boss.victory",8,0,10,18,4,24300,true,true,2100.0,25,0,0,121.47,8,0,3200,"",0,4,0,0,0,0,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-AZAR03",1549,25,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,9,20,4,24900,true,false,2100.0,25,0,0,121.47,9,0,3200,"book_panic",1,0,0,0,0,0,1.000,7.20,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BANHAM03",1550,25,"Victory - Boss Defeated","boss.victory",8,0,10,18,4,24400,true,true,2100.0,24,1,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,6,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass||||||detour|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BANNON03",1551,26,"Victory - Boss Defeated","boss.victory",8,1,10,19,3,22200,true,true,2100.0,24,1,1,121.47,8,2600,3200,"",0,0,0,0,1,1,0.962,6.15,6,true,3,0,3,1,2,0,0.000,0.333,"|||||detour|||repair|||crossing_pass|||||||||detour||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BARR03",1552,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,1,10,18,4,24400,true,false,2100.0,26,0,0,116.80,9,0,3200,"",0,0,0,0,1,1,1.000,6.92,7,true,3,0,3,3,0,0,0.000,1.000,"||||camp||crossing_pass||||repair||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BARRON03",1553,26,"Victory - Boss Defeated","boss.victory",8,1,10,19,3,23700,true,true,2100.0,25,0,1,121.47,8,0,3200,"",0,6,0,0,0,1,0.962,6.15,6,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||detour|||||||||crossing_pass|||repair||",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-BECK03",1554,26,"Victory - Boss Defeated","boss.victory",9,1,10,19,4,22300,true,true,2100.0,26,0,0,116.80,9,2600,3200,"",0,0,0,0,0,1,1.000,6.92,6,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||detour||||||||repair||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BEDMIN03",1555,26,"Boss Vote Failed - Game Over","boss_vote_failed",10,0,10,20,3,24900,true,false,2100.0,23,2,1,121.47,10,0,3200,"",0,0,0,0,1,0,0.962,7.69,6,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||crossing_pass|||||||||detour|||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BENGHAZ03",1556,26,"Victory - Boss Defeated","boss.victory",8,0,9,18,4,23900,true,true,2100.0,26,0,0,116.80,8,0,3200,"",0,0,0,0,0,0,1.000,6.15,8,true,3,0,3,2,1,0,0.000,0.667,"||||||detour||||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BERNIE03",1557,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,19,4,24500,true,false,2100.0,25,0,0,121.47,8,0,3200,"doe_eliminated",2,0,0,0,0,0,1.000,6.40,8,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BIDEN03",1558,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,18,4,25400,true,false,2100.0,24,1,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,6,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BIGLY03",1559,25,"Victory - Boss Defeated","boss.victory",7,0,9,17,4,25400,true,true,2100.0,25,0,0,121.47,7,0,3200,"",0,0,0,0,0,0,1.000,5.60,6,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BIGMAC03",1560,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,10,18,3,24200,true,false,2100.0,25,0,1,121.47,8,0,3200,"",0,2,0,0,0,1,0.962,6.15,6,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass||||repair||detour|||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BLEACH03",1561,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,18,3,24900,true,false,2100.0,25,0,1,121.47,9,0,3200,"",0,0,0,0,0,0,0.962,6.92,7,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BLEXIT03",1562,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,17,4,25400,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BLM03",1563,26,"Victory - Boss Defeated","boss.victory",8,0,9,18,4,24400,true,true,2100.0,24,1,1,121.47,8,0,3200,"",0,0,0,0,1,0,0.962,6.15,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass|||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BOEBERT03",1564,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,18,4,25400,true,false,2100.0,25,0,0,121.47,8,0,3200,"book_panic",1,0,0,0,0,0,1.000,6.40,6,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BOLTON03",1565,26,"Victory - Boss Defeated","boss.victory",8,0,10,18,3,24900,true,true,2100.0,24,1,1,121.47,8,0,3200,"",0,4,0,0,1,0,0.962,6.15,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||camp|crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BONTA03",1566,25,"Victory - Boss Defeated","boss.victory",9,0,10,19,4,24700,true,true,2100.0,24,1,0,121.47,9,0,3200,"",0,3,0,0,0,0,1.000,7.20,5,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BORDER03",1567,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,20,4,24300,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,8,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass||||||crossing_pass|||||||||detour||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BOXES03",1568,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,18,3,26200,true,false,2100.0,24,0,2,126.53,8,0,3200,"",0,0,0,0,1,0,0.923,6.15,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BREIT03",1569,27,"Boss Vote Failed - Game Over","boss_vote_failed",8,2,10,18,4,17600,true,false,2100.0,25,1,1,116.80,8,5800,3200,"",0,4,0,0,0,2,0.963,5.93,7,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass|repair||||||detour|||||||||repair;crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BUNKER03",1570,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,20,4,24900,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,4,0,0,1,0,1.000,6.40,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||camp||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-BUTLER03",1571,26,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,9,18,4,22300,true,false,2100.0,25,0,1,121.47,7,2600,3200,"",0,0,0,0,0,1,0.962,5.38,7,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||crossing_pass||||repair|",false,false,2,0
"Classic - Conservative","Classic","Conservative","CL-CANNON03",1572,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,18,4,25000,true,false,2100.0,24,1,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,8,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CAPRIOT03",1573,25,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,9,20,4,22900,true,false,2100.0,25,0,0,121.47,7,0,3200,"",0,0,1,0,0,1,1.000,5.60,7,true,3,0,3,2,1,0,0.000,0.667,"|||repair||crossing_pass||||||crossing_pass||||||||detour|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CARAVAN03",1574,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,9,18,3,25900,true,false,2100.0,24,0,2,126.53,9,0,3200,"",0,0,0,0,1,0,0.923,6.92,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass||||||camp|||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CARSON03",1575,26,"Victory - Boss Defeated","boss.victory",8,0,10,16,4,24900,true,true,2100.0,25,1,0,116.80,8,0,3200,"",0,0,0,0,1,0,1.000,6.15,8,true,3,0,3,2,1,0,0.000,0.667,"|||||crossing_pass||||||crossing_pass|||||||||detour||||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CHEETO03",1576,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,10,18,4,24100,true,false,2100.0,24,1,0,121.47,8,0,3200,"",0,0,0,0,0,1,1.000,6.40,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass||||||repair|||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CHENEY03",1577,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,19,4,25400,true,false,2100.0,24,1,0,121.47,8,0,3200,"",0,6,0,0,0,0,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CHESBRO03",1578,25,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,20,4,24400,true,false,2100.0,25,0,0,121.47,9,0,3200,"",0,0,0,0,0,0,1.000,7.20,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CHINAV03",1579,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,1,10,20,4,25300,true,false,2100.0,25,0,1,121.47,9,0,3200,"",0,1,0,0,1,1,0.962,6.92,5,true,3,0,3,2,1,0,0.000,0.667,"|||||detour|||||repair|crossing_pass|||camp|||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CLIMATE03",1580,26,"Boss Vote Failed - Game Over","boss_vote_failed",7,1,10,18,4,24900,true,false,2100.0,26,0,0,116.80,7,0,3200,"",0,7,0,0,0,1,1.000,5.38,7,true,3,0,3,2,1,0,0.000,0.667,"||||||detour|||||crossing_pass||||repair|||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CLOWN03",1581,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,19,4,25900,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-COAL03",1582,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,9,19,4,22900,true,false,2100.0,25,0,0,121.47,8,0,3200,"",0,0,0,0,0,1,1.000,6.40,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass;repair|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-COATS03",1583,26,"Victory - Boss Defeated","boss.victory",9,0,10,20,3,24400,true,true,2100.0,25,0,1,121.47,9,0,3200,"",0,0,0,0,0,0,0.962,6.92,7,true,3,0,3,2,1,0,0.000,0.667,"|||||detour|||||||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-COHEN03",1584,26,"Victory - Boss Defeated","boss.victory",8,0,9,19,4,24900,true,true,2100.0,24,1,1,121.47,8,0,3200,"",0,8,0,0,1,0,0.962,6.15,6,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass||||||||crossing_pass|||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-COLLUSN03",1585,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,9,18,4,25400,true,false,2100.0,24,1,0,121.47,8,0,3200,"",0,0,0,0,0,0,1.000,6.40,6,true,3,0,3,2,1,0,0.000,0.667,"|||||detour||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-CONWAY03",1586,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,1,10,18,4,25400,true,false,2100.0,25,0,1,121.47,9,0,3200,"",0,3,0,0,0,1,0.962,6.92,6,true,3,0,3,2,1,0,0.000,0.667,"|||repair||crossing_pass||||||detour|||||||||crossing_pass|||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE02",1337,23,"Victory - Boss Defeated","boss.victory",8,2,10,18,3,20800,true,true,2100.0,21,1,1,132.77,8,0,3500,"",0,3,0,0,1,2,0.957,6.96,5,true,3,0,3,3,0,0,0.000,1.000,"|||repair||repair;crossing_pass|||||crossing_pass|||||||camp|crossing_pass||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE02",1338,22,"Boss Vote Failed - Game Over","boss_vote_failed",6,1,10,18,4,22700,true,false,2100.0,22,0,0,132.77,6,0,3500,"",0,2,0,0,0,1,1.000,5.45,6,true,3,0,3,3,0,0,0.000,1.000,"|repair||||crossing_pass|||||crossing_pass|||||||crossing_pass||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE02",1339,23,"Victory - Boss Defeated","boss.victory",6,0,10,19,4,25100,true,true,2100.0,22,1,0,127.00,6,0,3500,"",0,5,0,0,1,0,1.000,5.22,5,true,3,0,3,2,1,0,0.000,0.667,"|||||detour|||||crossing_pass|||||camp|||crossing_pass||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE02",1340,22,"Victory - Boss Defeated","boss.victory",7,0,10,18,4,25300,true,true,2100.0,22,0,0,132.77,7,0,3500,"",0,0,0,0,0,0,1.000,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||||crossing_pass||||",false,false,0,0
"Classic - Resource Manager","Classic","Resource Manager","CL-ORANGE02",1341,23,"Victory - Boss Defeated","boss.victory",8,1,10,17,3,22200,true,true,2100.0,23,0,0,127.00,8,0,3500,"",0,0,0,0,0,1,1.000,6.96,5,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass|||||crossing_pass|||||||crossing_pass||repair|||",false,false,0,0
